"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"101","ENA|OLKM01000108|OLKM01000108.1 96652","OLKM01000108.1",96653,"MeA_20160214_scaffold_107","OLKM01000108.1","maker","gene",91926,112031,".","+",".","ID=MEAE_00011132","MEAE_00011132","Alias=maker-MeA_20160214_scaffold_107-snap-gene-0.334","Similar to c2cd3: C2 domain-containing protein 3 (Xenopus tropicalis)"
"102","ENA|OLKM01000110|OLKM01000110.1 258896","OLKM01000110.1",258897,"MeA_20160214_scaffold_109","OLKM01000110.1","maker","gene",249544,289580,".","+",".","ID=MEAE_00011317","MEAE_00011317","Alias=maker-MeA_20160214_scaffold_109-snap-gene-0.346","Similar to PPIB: Peptidyl-prolyl cis-trans isomerase B (Bos taurus)"
"103","ENA|OLKM01000113|OLKM01000113.1 256057","OLKM01000113.1",256058,"MeA_20160214_scaffold_112","OLKM01000113.1","maker","gene",245848,297352,".","+",".","ID=MEAE_00011519","MEAE_00011519","Alias=maker-MeA_20160214_scaffold_112-augustus-gene-0.319","Similar to specc1l: Cytospin-A (Tetraodon nigroviridis)"
"103.2","ENA|OLKM01000113|OLKM01000113.1 256057","OLKM01000113.1",256058,"MeA_20160214_scaffold_112","OLKM01000113.1","maker","gene",254067,258003,".","-",".","ID=MEAE_00011521","MEAE_00011521","Alias=snap_masked-MeA_20160214_scaffold_112-processed-gene-0.269","Protein of unknown function"
"105","ENA|OLKM01000114|OLKM01000114.1 81335","OLKM01000114.1",81336,"MeA_20160214_scaffold_113","OLKM01000114.1","maker","gene",80367,85105,".","+",".","ID=MEAE_00011592","MEAE_00011592","Alias=snap_masked-MeA_20160214_scaffold_113-processed-gene-0.196","Similar to mycl1b: Protein L-Myc-1b (Danio rerio)"
"106","ENA|OLKM01000114|OLKM01000114.1 83951","OLKM01000114.1",83952,"MeA_20160214_scaffold_113","OLKM01000114.1","maker","gene",80367,85105,".","+",".","ID=MEAE_00011592","MEAE_00011592","Alias=snap_masked-MeA_20160214_scaffold_113-processed-gene-0.196","Similar to mycl1b: Protein L-Myc-1b (Danio rerio)"
"107","ENA|OLKM01000114|OLKM01000114.1 83960","OLKM01000114.1",83961,"MeA_20160214_scaffold_113","OLKM01000114.1","maker","gene",80367,85105,".","+",".","ID=MEAE_00011592","MEAE_00011592","Alias=snap_masked-MeA_20160214_scaffold_113-processed-gene-0.196","Similar to mycl1b: Protein L-Myc-1b (Danio rerio)"
"110","ENA|OLKM01000133|OLKM01000133.1 46926","OLKM01000133.1",46927,"MeA_20160214_scaffold_132","OLKM01000133.1","maker","gene",38625,77442,".","+",".","ID=MEAE_00013043","MEAE_00013043","Alias=maker-MeA_20160214_scaffold_132-snap-gene-0.323","Similar to slc6a9: Sodium- and chloride-dependent glycine transporter 1 (Xenopus laevis)"
"111","ENA|OLKM01000135|OLKM01000135.1 368790","OLKM01000135.1",368791,"MeA_20160214_scaffold_134","OLKM01000135.1","maker","gene",353817,419470,".","+",".","ID=MEAE_00013222","MEAE_00013222","Alias=maker-MeA_20160214_scaffold_134-snap-gene-0.238","Protein of unknown function"
"111.2","ENA|OLKM01000135|OLKM01000135.1 368790","OLKM01000135.1",368791,"MeA_20160214_scaffold_134","OLKM01000135.1","maker","gene",365576,370640,".","-",".","ID=MEAE_00013223","MEAE_00013223","Alias=snap_masked-MeA_20160214_scaffold_134-processed-gene-0.200","Protein of unknown function"
"112","ENA|OLKM01000139|OLKM01000139.1 347179","OLKM01000139.1",347180,"MeA_20160214_scaffold_138","OLKM01000139.1","maker","gene",343718,373825,".","+",".","ID=MEAE_00013458","MEAE_00013458","Alias=augustus_masked-MeA_20160214_scaffold_138-processed-gene-0.96","Similar to DPEP1: Dipeptidase 1 (Bos taurus)"
"113","ENA|OLKM01000141|OLKM01000141.1 488425","OLKM01000141.1",488426,"MeA_20160214_scaffold_140","OLKM01000141.1","maker","gene",418941,489900,".","+",".","ID=MEAE_00013543","MEAE_00013543","Alias=maker-MeA_20160214_scaffold_140-snap-gene-0.168","Protein of unknown function"
"115","ENA|OLKM01000142|OLKM01000142.1 22843","OLKM01000142.1",22844,"MeA_20160214_scaffold_141","OLKM01000142.1","maker","gene",21774,40931,".","+",".","ID=MEAE_00013551","MEAE_00013551","Alias=maker-MeA_20160214_scaffold_141-augustus-gene-0.300","Similar to UBR1: E3 ubiquitin-protein ligase UBR1 (Homo sapiens)"
"117","ENA|OLKM01000144|OLKM01000144.1 157244","OLKM01000144.1",157245,"MeA_20160214_scaffold_143","OLKM01000144.1","maker","gene",153604,166805,".","+",".","ID=MEAE_00013741","MEAE_00013741","Alias=augustus_masked-MeA_20160214_scaffold_143-processed-gene-0.180","Similar to SLC27A2: Very long-chain acyl-CoA synthetase (Homo sapiens)"
"122","ENA|OLKM01000145|OLKM01000145.1 401637","OLKM01000145.1",401638,"MeA_20160214_scaffold_144","OLKM01000145.1","maker","gene",365466,419505,".","-",".","ID=MEAE_00013839","MEAE_00013839","Alias=maker-MeA_20160214_scaffold_144-augustus-gene-0.283","Similar to CERCAM: Probable inactive glycosyltransferase 25 family member 3 (Bos taurus)"
"122.2","ENA|OLKM01000145|OLKM01000145.1 401637","OLKM01000145.1",401638,"MeA_20160214_scaffold_144","OLKM01000145.1","maker","gene",396716,404108,".","+",".","ID=MEAE_00013844","MEAE_00013844","Alias=snap_masked-MeA_20160214_scaffold_144-processed-gene-0.206","Protein of unknown function"
"123","ENA|OLKM01000147|OLKM01000147.1 28061","OLKM01000147.1",28062,"MeA_20160214_scaffold_146","OLKM01000147.1","maker","gene",27571,34475,".","+",".","ID=MEAE_00013906","MEAE_00013906","Alias=genemark-MeA_20160214_scaffold_146-processed-gene-0.3","Similar to calcrla: Calcitonin gene-related peptide type 1 receptor (Danio rerio)"
"123.2","ENA|OLKM01000147|OLKM01000147.1 28061","OLKM01000147.1",28062,"MeA_20160214_scaffold_146","OLKM01000147.1","maker","gene",12803,29755,".","-",".","ID=MEAE_00013904","MEAE_00013904","Alias=maker-MeA_20160214_scaffold_146-snap-gene-0.199","Protein of unknown function"
"124","ENA|OLKM01000147|OLKM01000147.1 28073","OLKM01000147.1",28074,"MeA_20160214_scaffold_146","OLKM01000147.1","maker","gene",27571,34475,".","+",".","ID=MEAE_00013906","MEAE_00013906","Alias=genemark-MeA_20160214_scaffold_146-processed-gene-0.3","Similar to calcrla: Calcitonin gene-related peptide type 1 receptor (Danio rerio)"
"124.2","ENA|OLKM01000147|OLKM01000147.1 28073","OLKM01000147.1",28074,"MeA_20160214_scaffold_146","OLKM01000147.1","maker","gene",12803,29755,".","-",".","ID=MEAE_00013904","MEAE_00013904","Alias=maker-MeA_20160214_scaffold_146-snap-gene-0.199","Protein of unknown function"
"125","ENA|OLKM01000147|OLKM01000147.1 106301","OLKM01000147.1",106302,"MeA_20160214_scaffold_146","OLKM01000147.1","maker","gene",103089,151817,".","+",".","ID=MEAE_00013910","MEAE_00013910","Alias=maker-MeA_20160214_scaffold_146-snap-gene-0.192","Protein of unknown function"
"126","ENA|OLKM01000149|OLKM01000149.1 220136","OLKM01000149.1",220137,"MeA_20160214_scaffold_148","OLKM01000149.1","maker","gene",198679,227127,".","+",".","ID=MEAE_00014048","MEAE_00014048","Alias=snap_masked-MeA_20160214_scaffold_148-processed-gene-0.133","Protein of unknown function"
"127","ENA|OLKM01000149|OLKM01000149.1 370748","OLKM01000149.1",370749,"MeA_20160214_scaffold_148","OLKM01000149.1","maker","gene",298785,388562,".","-",".","ID=MEAE_00014054","MEAE_00014054","Alias=maker-MeA_20160214_scaffold_148-snap-gene-0.214","Similar to MCF2L2: Probable guanine nucleotide exchange factor MCF2L2 (Homo sapiens)"
"127.2","ENA|OLKM01000149|OLKM01000149.1 370748","OLKM01000149.1",370749,"MeA_20160214_scaffold_148","OLKM01000149.1","maker","gene",360732,372302,".","+",".","ID=MEAE_00014061","MEAE_00014061","Alias=snap_masked-MeA_20160214_scaffold_148-processed-gene-0.140","Protein of unknown function"
"128","ENA|OLKM01000150|OLKM01000150.1 183852","OLKM01000150.1",183853,"MeA_20160214_scaffold_149","OLKM01000150.1","maker","gene",175978,202364,".","+",".","ID=MEAE_00014103","MEAE_00014103","Alias=maker-MeA_20160214_scaffold_149-snap-gene-0.304","Similar to GGTA1: N-acetyllactosaminide alpha-1%2C3-galactosyltransferase (Bos taurus)"
"128.2","ENA|OLKM01000150|OLKM01000150.1 183852","OLKM01000150.1",183853,"MeA_20160214_scaffold_149","OLKM01000150.1","maker","gene",166618,186044,".","-",".","ID=MEAE_00014101","MEAE_00014101","Alias=snap_masked-MeA_20160214_scaffold_149-processed-gene-0.233","Protein of unknown function"
"129","ENA|OLKM01000155|OLKM01000155.1 11491","OLKM01000155.1",11492,"MeA_20160214_scaffold_154","OLKM01000155.1","maker","gene",11316,14094,".","+",".","ID=MEAE_00014410","MEAE_00014410","Alias=snap_masked-MeA_20160214_scaffold_154-processed-gene-0.163","Protein of unknown function"
"129.4","ENA|OLKM01000155|OLKM01000155.1 11491","OLKM01000155.1",11492,"MeA_20160214_scaffold_154","OLKM01000155.1","maker","gene",5286,12133,".","-",".","ID=MEAE_00014408","MEAE_00014408","Alias=snap_masked-MeA_20160214_scaffold_154-processed-gene-0.209","Similar to SEMA4B: Semaphorin-4B (Homo sapiens)"
"131","ENA|OLKM01000156|OLKM01000156.1 141539","OLKM01000156.1",141540,"MeA_20160214_scaffold_155","OLKM01000156.1","maker","gene",123218,142314,".","+",".","ID=MEAE_00014523","MEAE_00014523","Alias=maker-MeA_20160214_scaffold_155-snap-gene-0.342","Similar to SBK1: Serine/threonine-protein kinase SBK1 (Homo sapiens)"
"137","ENA|OLKM01000166|OLKM01000166.1 407694","OLKM01000166.1",407695,"MeA_20160214_scaffold_165","OLKM01000166.1","maker","gene",405794,417517,".","+",".","ID=MEAE_00015269","MEAE_00015269","Alias=maker-MeA_20160214_scaffold_165-snap-gene-0.279","Similar to Wnk3: Serine/threonine-protein kinase WNK3 (Mus musculus)"
"137.2","ENA|OLKM01000166|OLKM01000166.1 407694","OLKM01000166.1",407695,"MeA_20160214_scaffold_165","OLKM01000166.1","maker","gene",405870,409444,".","-",".","ID=MEAE_00015270","MEAE_00015270","Alias=snap_masked-MeA_20160214_scaffold_165-processed-gene-0.231","Protein of unknown function"
"138","ENA|OLKM01000167|OLKM01000167.1 327757","OLKM01000167.1",327758,"MeA_20160214_scaffold_166","OLKM01000167.1","maker","gene",278559,365141,".","+",".","ID=MEAE_00015326","MEAE_00015326","Alias=maker-MeA_20160214_scaffold_166-snap-gene-0.318","Protein of unknown function"
"140","ENA|OLKM01000169|OLKM01000169.1 20743","OLKM01000169.1",20744,"MeA_20160214_scaffold_168","OLKM01000169.1","maker","gene",15296,25062,".","+",".","ID=MEAE_00015441","MEAE_00015441","Alias=snap_masked-MeA_20160214_scaffold_168-processed-gene-0.141","Protein of unknown function"
"142","ENA|OLKM01000171|OLKM01000171.1 53169","OLKM01000171.1",53170,"MeA_20160214_scaffold_170","OLKM01000171.1","maker","gene",24523,89649,".","-",".","ID=MEAE_00015564","MEAE_00015564","Alias=maker-MeA_20160214_scaffold_170-snap-gene-0.337","Similar to NFIX: Nuclear factor 1 X-type (Mesocricetus auratus)"
"143","ENA|OLKM01000171|OLKM01000171.1 53171","OLKM01000171.1",53172,"MeA_20160214_scaffold_170","OLKM01000171.1","maker","gene",24523,89649,".","-",".","ID=MEAE_00015564","MEAE_00015564","Alias=maker-MeA_20160214_scaffold_170-snap-gene-0.337","Similar to NFIX: Nuclear factor 1 X-type (Mesocricetus auratus)"
"145","ENA|OLKM01000177|OLKM01000177.1 152897","OLKM01000177.1",152898,"MeA_20160214_scaffold_176","OLKM01000177.1","maker","gene",148239,158848,".","+",".","ID=MEAE_00016059","MEAE_00016059","Alias=snap_masked-MeA_20160214_scaffold_176-processed-gene-0.182","Protein of unknown function"
"145.2","ENA|OLKM01000177|OLKM01000177.1 152897","OLKM01000177.1",152898,"MeA_20160214_scaffold_176","OLKM01000177.1","maker","gene",130674,164830,".","-",".","ID=MEAE_00016054","MEAE_00016054","Alias=maker-MeA_20160214_scaffold_176-snap-gene-0.302","Similar to dlg1l: Discs large homolog 1-like protein (Danio rerio)"
"148","ENA|OLKM01000182|OLKM01000182.1 173017","OLKM01000182.1",173018,"MeA_20160214_scaffold_181","OLKM01000182.1","maker","gene",162101,175803,".","+",".","ID=MEAE_00016405","MEAE_00016405","Alias=snap_masked-MeA_20160214_scaffold_181-processed-gene-0.156","Similar to gefF: Ras guanine nucleotide exchange factor F (Dictyostelium discoideum)"
"149","ENA|OLKM01000182|OLKM01000182.1 425629","OLKM01000182.1",425630,"MeA_20160214_scaffold_181","OLKM01000182.1","maker","gene",401546,442372,".","-",".","ID=MEAE_00016429","MEAE_00016429","Alias=maker-MeA_20160214_scaffold_181-snap-gene-0.258","Similar to PARP4: Poly [ADP-ribose] polymerase 4 (Homo sapiens)"
"152","ENA|OLKM01000183|OLKM01000183.1 105710","OLKM01000183.1",105711,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",102049,107541,".","-",".","ID=MEAE_00016450","MEAE_00016450","Alias=genemark-MeA_20160214_scaffold_182-processed-gene-0.105","Similar to SLCO1C1: Solute carrier organic anion transporter family member 1C1 (Homo sapiens)"
"152.4","ENA|OLKM01000183|OLKM01000183.1 105710","OLKM01000183.1",105711,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",105436,115372,".","+",".","ID=MEAE_00016451","MEAE_00016451","Alias=snap_masked-MeA_20160214_scaffold_182-processed-gene-0.207","Protein of unknown function"
"153","ENA|OLKM01000183|OLKM01000183.1 108746","OLKM01000183.1",108747,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",108406,110951,".","-",".","ID=MEAE_00016452","MEAE_00016452","Alias=genemark-MeA_20160214_scaffold_182-processed-gene-0.106","Similar to SLCO1C1: Solute carrier organic anion transporter family member 1C1 (Homo sapiens)"
"153.4","ENA|OLKM01000183|OLKM01000183.1 108746","OLKM01000183.1",108747,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",105436,115372,".","+",".","ID=MEAE_00016451","MEAE_00016451","Alias=snap_masked-MeA_20160214_scaffold_182-processed-gene-0.207","Protein of unknown function"
"154","ENA|OLKM01000183|OLKM01000183.1 108774","OLKM01000183.1",108775,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",108406,110951,".","-",".","ID=MEAE_00016452","MEAE_00016452","Alias=genemark-MeA_20160214_scaffold_182-processed-gene-0.106","Similar to SLCO1C1: Solute carrier organic anion transporter family member 1C1 (Homo sapiens)"
"154.4","ENA|OLKM01000183|OLKM01000183.1 108774","OLKM01000183.1",108775,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",105436,115372,".","+",".","ID=MEAE_00016451","MEAE_00016451","Alias=snap_masked-MeA_20160214_scaffold_182-processed-gene-0.207","Protein of unknown function"
"155","ENA|OLKM01000183|OLKM01000183.1 116816","OLKM01000183.1",116817,"MeA_20160214_scaffold_182","OLKM01000183.1","maker","gene",115139,120024,".","-",".","ID=MEAE_00016454","MEAE_00016454","Alias=snap_masked-MeA_20160214_scaffold_182-processed-gene-0.245","Protein of unknown function"
"156","ENA|OLKM01000184|OLKM01000184.1 283257","OLKM01000184.1",283258,"MeA_20160214_scaffold_183","OLKM01000184.1","maker","gene",282814,287503,".","+",".","ID=MEAE_00016542","MEAE_00016542","Alias=genemark-MeA_20160214_scaffold_183-processed-gene-0.51","Similar to SDK2: Protein sidekick-2 (Homo sapiens)"
"159","ENA|OLKM01000185|OLKM01000185.1 2864","OLKM01000185.1",2865,"MeA_20160214_scaffold_184","OLKM01000185.1","maker","gene",2682,4097,".","+",".","ID=MEAE_00016566","MEAE_00016566","Alias=snap_masked-MeA_20160214_scaffold_184-processed-gene-0.137","Protein of unknown function"
"161","ENA|OLKM01000187|OLKM01000187.1 107921","OLKM01000187.1",107922,"MeA_20160214_scaffold_186","OLKM01000187.1","maker","gene",107727,108351,".","+",".","ID=MEAE_00016705","MEAE_00016705","Alias=snap_masked-MeA_20160214_scaffold_186-processed-gene-0.131","Protein of unknown function"
"162","ENA|OLKM01000187|OLKM01000187.1 108125","OLKM01000187.1",108126,"MeA_20160214_scaffold_186","OLKM01000187.1","maker","gene",107727,108351,".","+",".","ID=MEAE_00016705","MEAE_00016705","Alias=snap_masked-MeA_20160214_scaffold_186-processed-gene-0.131","Protein of unknown function"
"167","ENA|OLKM01000192|OLKM01000192.1 15642","OLKM01000192.1",15643,"MeA_20160214_scaffold_191","OLKM01000192.1","maker","gene",10899,20859,".","-",".","ID=MEAE_00017007","MEAE_00017007","Alias=maker-MeA_20160214_scaffold_191-snap-gene-0.255","Similar to Tlr13: Toll-like receptor 13 (Mus musculus)"
"168","ENA|OLKM01000197|OLKM01000197.1 113486","OLKM01000197.1",113487,"MeA_20160214_scaffold_196","OLKM01000197.1","maker","gene",100576,129108,".","+",".","ID=MEAE_00017332","MEAE_00017332","Alias=maker-MeA_20160214_scaffold_196-snap-gene-0.230","Similar to PKD1L2: Polycystic kidney disease protein 1-like 2 (Homo sapiens)"
"169","ENA|OLKM01000198|OLKM01000198.1 284692","OLKM01000198.1",284693,"MeA_20160214_scaffold_197","OLKM01000198.1","maker","gene",268005,297367,".","-",".","ID=MEAE_00017422","MEAE_00017422","Alias=augustus_masked-MeA_20160214_scaffold_197-processed-gene-0.188","Similar to Myo7a: Unconventional myosin-VIIa (Mus musculus)"
"169.2","ENA|OLKM01000198|OLKM01000198.1 284692","OLKM01000198.1",284693,"MeA_20160214_scaffold_197","OLKM01000198.1","maker","gene",280393,285106,".","+",".","ID=MEAE_00017425","MEAE_00017425","Alias=snap_masked-MeA_20160214_scaffold_197-processed-gene-0.239","Protein of unknown function"
"171","ENA|OLKM01000200|OLKM01000200.1 8291","OLKM01000200.1",8292,"MeA_20160214_scaffold_199","OLKM01000200.1","maker","gene",1943,14633,".","+",".","ID=MEAE_00017571","MEAE_00017571","Alias=maker-MeA_20160214_scaffold_199-snap-gene-0.193","Similar to Mug1: Murinoglobulin-1 (Mus musculus)"
"175","ENA|OLKM01000205|OLKM01000205.1 439708","OLKM01000205.1",439709,"MeA_20160214_scaffold_204","OLKM01000205.1","maker","gene",439698,440984,".","-",".","ID=MEAE_00018032","MEAE_00018032","Alias=snap_masked-MeA_20160214_scaffold_204-processed-gene-0.203","Protein of unknown function"
"176","ENA|OLKM01000207|OLKM01000207.1 111953","OLKM01000207.1",111954,"MeA_20160214_scaffold_206","OLKM01000207.1","maker","gene",109700,123944,".","+",".","ID=MEAE_00018107","MEAE_00018107","Alias=snap_masked-MeA_20160214_scaffold_206-processed-gene-0.150","Protein of unknown function"
"177","ENA|OLKM01000207|OLKM01000207.1 112017","OLKM01000207.1",112018,"MeA_20160214_scaffold_206","OLKM01000207.1","maker","gene",109700,123944,".","+",".","ID=MEAE_00018107","MEAE_00018107","Alias=snap_masked-MeA_20160214_scaffold_206-processed-gene-0.150","Protein of unknown function"
"178","ENA|OLKM01000207|OLKM01000207.1 389512","OLKM01000207.1",389513,"MeA_20160214_scaffold_206","OLKM01000207.1","maker","gene",360234,407245,".","-",".","ID=MEAE_00018143","MEAE_00018143","Alias=maker-MeA_20160214_scaffold_206-snap-gene-0.278","Similar to Tbx3: T-box transcription factor TBX3 (Rattus norvegicus)"
"179","ENA|OLKM01000208|OLKM01000208.1 64499","OLKM01000208.1",64500,"MeA_20160214_scaffold_207","OLKM01000208.1","maker","gene",6194,142482,".","+",".","ID=MEAE_00018153","MEAE_00018153","Alias=maker-MeA_20160214_scaffold_207-snap-gene-0.278","Protein of unknown function"
"179.2","ENA|OLKM01000208|OLKM01000208.1 64499","OLKM01000208.1",64500,"MeA_20160214_scaffold_207","OLKM01000208.1","maker","gene",60728,147129,".","-",".","ID=MEAE_00018158","MEAE_00018158","Alias=maker-MeA_20160214_scaffold_207-snap-gene-0.296","Similar to Acly: ATP-citrate synthase (Mus musculus)"
"180","ENA|OLKM01000209|OLKM01000209.1 32474","OLKM01000209.1",32475,"MeA_20160214_scaffold_208","OLKM01000209.1","maker","gene",24223,39835,".","+",".","ID=MEAE_00018215","MEAE_00018215","Alias=maker-MeA_20160214_scaffold_208-snap-gene-0.282","Similar to SRD5A2: 3-oxo-5-alpha-steroid 4-dehydrogenase 2 (Sus scrofa)"
"180.2","ENA|OLKM01000209|OLKM01000209.1 32474","OLKM01000209.1",32475,"MeA_20160214_scaffold_208","OLKM01000209.1","maker","gene",31660,32780,".","-",".","ID=MEAE_00018216","MEAE_00018216","Alias=maker-MeA_20160214_scaffold_208-snap-gene-0.294","Protein of unknown function"
"181","ENA|OLKM01000209|OLKM01000209.1 184119","OLKM01000209.1",184120,"MeA_20160214_scaffold_208","OLKM01000209.1","maker","gene",183125,210152,".","+",".","ID=MEAE_00018252","MEAE_00018252","Alias=maker-MeA_20160214_scaffold_208-snap-gene-0.292","Similar to Gm525: Uncharacterized protein C17orf67 homolog (Mus musculus)"
"181.2","ENA|OLKM01000209|OLKM01000209.1 184119","OLKM01000209.1",184120,"MeA_20160214_scaffold_208","OLKM01000209.1","maker","gene",183594,187536,".","-",".","ID=MEAE_00018253","MEAE_00018253","Alias=maker-MeA_20160214_scaffold_208-augustus-gene-0.270","Protein of unknown function"
